2023/05/16-00:00:40 ---- [http-nio-8089-exec-7] INFO  com.love.product.service.impl.PostsServiceImpl- PostsVO(schoolName=, userInfo=UserInfoVO(accessToken=null, genderText=男, followNum=null, fansNum=null), collect=false, follow=false, like=null)
2023/05/16-00:01:57 ---- [http-nio-8089-exec-6] INFO  com.love.product.service.impl.PostsServiceImpl- ResultPage(super=Result(code=200, msg=操作成功, data=[PostsVO(schoolName=官塘校区, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=true), PostsVO(schoolName=官塘校区, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false)], refreshTokenFlag=false, refreshToken=null), currentPage=1, pageSize=10, pageTotal=1, dataTotal=2)
2023/05/16-00:01:58 ---- [http-nio-8089-exec-2] INFO  com.love.product.service.impl.FollowServiceImpl- follows:[Follow(userId=1611899504066359297, beFollowedUserId=1613844709376036866, status=1), Follow(userId=1611899504066359297, beFollowedUserId=1654848148980322306, status=0)]
2023/05/16-00:01:58 ---- [http-nio-8089-exec-2] INFO  com.love.product.service.impl.PostsServiceImpl- 已关注的用户id:[1613844709376036866, 1654848148980322306]
2023/05/16-00:01:58 ---- [http-nio-8089-exec-2] INFO  com.love.product.service.impl.PostsServiceImpl- ResultPage(super=Result(code=200, msg=操作成功, data=[], refreshTokenFlag=false, refreshToken=null), currentPage=1, pageSize=10, pageTotal=0, dataTotal=0)
2023/05/16-00:01:59 ---- [http-nio-8089-exec-3] INFO  com.love.product.service.impl.FollowServiceImpl- follows:[Follow(userId=1611899504066359297, beFollowedUserId=1613844709376036866, status=1), Follow(userId=1611899504066359297, beFollowedUserId=1654848148980322306, status=0)]
2023/05/16-00:01:59 ---- [http-nio-8089-exec-3] INFO  com.love.product.service.impl.PostsServiceImpl- 已关注的用户id:[1613844709376036866, 1654848148980322306]
2023/05/16-00:01:59 ---- [http-nio-8089-exec-3] INFO  com.love.product.service.impl.PostsServiceImpl- ResultPage(super=Result(code=200, msg=操作成功, data=[PostsVO(schoolName=官塘校区, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=true), PostsVO(schoolName=, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false), PostsVO(schoolName=, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false), PostsVO(schoolName=, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false), PostsVO(schoolName=, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false), PostsVO(schoolName=, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false), PostsVO(schoolName=, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false), PostsVO(schoolName=官塘校区, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false)], refreshTokenFlag=false, refreshToken=null), currentPage=1, pageSize=10, pageTotal=1, dataTotal=8)
2023/05/16-00:02:01 ---- [http-nio-8089-exec-8] INFO  com.love.product.service.impl.FollowServiceImpl- follows:[Follow(userId=1611899504066359297, beFollowedUserId=1613844709376036866, status=1), Follow(userId=1611899504066359297, beFollowedUserId=1654848148980322306, status=0)]
2023/05/16-00:02:01 ---- [http-nio-8089-exec-8] INFO  com.love.product.service.impl.PostsServiceImpl- 已关注的用户id:[1613844709376036866, 1654848148980322306]
2023/05/16-00:02:01 ---- [http-nio-8089-exec-8] INFO  com.love.product.service.impl.PostsServiceImpl- ResultPage(super=Result(code=200, msg=操作成功, data=[], refreshTokenFlag=false, refreshToken=null), currentPage=1, pageSize=10, pageTotal=0, dataTotal=0)
2023/05/16-00:02:02 ---- [http-nio-8089-exec-7] INFO  com.love.product.service.impl.FollowServiceImpl- follows:[Follow(userId=1611899504066359297, beFollowedUserId=1613844709376036866, status=1), Follow(userId=1611899504066359297, beFollowedUserId=1654848148980322306, status=0)]
2023/05/16-00:02:02 ---- [http-nio-8089-exec-7] INFO  com.love.product.service.impl.PostsServiceImpl- 已关注的用户id:[1613844709376036866, 1654848148980322306]
2023/05/16-00:02:02 ---- [http-nio-8089-exec-7] INFO  com.love.product.service.impl.PostsServiceImpl- ResultPage(super=Result(code=200, msg=操作成功, data=[PostsVO(schoolName=官塘校区, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=true), PostsVO(schoolName=, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false), PostsVO(schoolName=, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false), PostsVO(schoolName=, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false), PostsVO(schoolName=, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false), PostsVO(schoolName=, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false), PostsVO(schoolName=, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false), PostsVO(schoolName=官塘校区, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false)], refreshTokenFlag=false, refreshToken=null), currentPage=1, pageSize=10, pageTotal=1, dataTotal=8)
2023/05/16-00:02:26 ---- [http-nio-8089-exec-1] INFO  com.love.product.service.impl.FollowServiceImpl- follows:[Follow(userId=1611899504066359297, beFollowedUserId=1613844709376036866, status=1), Follow(userId=1611899504066359297, beFollowedUserId=1654848148980322306, status=0)]
2023/05/16-00:02:26 ---- [http-nio-8089-exec-1] INFO  com.love.product.service.impl.PostsServiceImpl- 已关注的用户id:[1613844709376036866, 1654848148980322306]
2023/05/16-00:02:26 ---- [http-nio-8089-exec-1] INFO  com.love.product.service.impl.PostsServiceImpl- ResultPage(super=Result(code=200, msg=操作成功, data=[PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=社湾校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null)], refreshTokenFlag=false, refreshToken=null), currentPage=1, pageSize=25, pageTotal=1, dataTotal=10)
2023/05/16-00:02:26 ---- [http-nio-8089-exec-9] INFO  com.love.product.service.impl.FollowServiceImpl- follows:[Follow(userId=1611899504066359297, beFollowedUserId=1613844709376036866, status=1), Follow(userId=1611899504066359297, beFollowedUserId=1654848148980322306, status=0)]
2023/05/16-00:02:26 ---- [http-nio-8089-exec-9] INFO  com.love.product.service.impl.PostsServiceImpl- 已关注的用户id:[1613844709376036866, 1654848148980322306]
2023/05/16-00:02:26 ---- [http-nio-8089-exec-9] INFO  com.love.product.service.impl.PostsServiceImpl- ResultPage(super=Result(code=200, msg=操作成功, data=[PostsVO(schoolName=官塘校区, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=true), PostsVO(schoolName=, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false), PostsVO(schoolName=, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false), PostsVO(schoolName=, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false), PostsVO(schoolName=, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false), PostsVO(schoolName=, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false), PostsVO(schoolName=, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false), PostsVO(schoolName=官塘校区, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=false)], refreshTokenFlag=false, refreshToken=null), currentPage=1, pageSize=10, pageTotal=1, dataTotal=8)
2023/05/16-00:02:29 ---- [http-nio-8089-exec-5] INFO  com.love.product.service.impl.FollowServiceImpl- follows:[Follow(userId=1611899504066359297, beFollowedUserId=1613844709376036866, status=1), Follow(userId=1611899504066359297, beFollowedUserId=1654848148980322306, status=0)]
2023/05/16-00:02:29 ---- [http-nio-8089-exec-5] INFO  com.love.product.service.impl.PostsServiceImpl- 已关注的用户id:[1613844709376036866, 1654848148980322306]
2023/05/16-00:02:29 ---- [http-nio-8089-exec-5] INFO  com.love.product.service.impl.PostsServiceImpl- ResultPage(super=Result(code=200, msg=操作成功, data=[PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=社湾校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null)], refreshTokenFlag=false, refreshToken=null), currentPage=1, pageSize=25, pageTotal=1, dataTotal=10)
2023/05/16-00:02:43 ---- [http-nio-8089-exec-10] INFO  com.love.product.service.impl.FollowServiceImpl- follows:[Follow(userId=1611899504066359297, beFollowedUserId=1613844709376036866, status=1), Follow(userId=1611899504066359297, beFollowedUserId=1654848148980322306, status=0)]
2023/05/16-00:02:43 ---- [http-nio-8089-exec-10] INFO  com.love.product.service.impl.PostsServiceImpl- 已关注的用户id:[1613844709376036866, 1654848148980322306]
2023/05/16-00:02:43 ---- [http-nio-8089-exec-10] INFO  com.love.product.service.impl.PostsServiceImpl- ResultPage(super=Result(code=200, msg=操作成功, data=[PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=社湾校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null)], refreshTokenFlag=false, refreshToken=null), currentPage=1, pageSize=15, pageTotal=1, dataTotal=10)
2023/05/16-00:03:14 ---- [http-nio-8089-exec-1] INFO  com.love.product.service.impl.FollowServiceImpl- follows:[Follow(userId=1611899504066359297, beFollowedUserId=1613844709376036866, status=1), Follow(userId=1611899504066359297, beFollowedUserId=1654848148980322306, status=0)]
2023/05/16-00:03:14 ---- [http-nio-8089-exec-1] INFO  com.love.product.service.impl.PostsServiceImpl- 已关注的用户id:[1613844709376036866, 1654848148980322306]
2023/05/16-00:03:14 ---- [http-nio-8089-exec-1] INFO  com.love.product.service.impl.PostsServiceImpl- ResultPage(super=Result(code=200, msg=操作成功, data=[PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=社湾校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null)], refreshTokenFlag=false, refreshToken=null), currentPage=1, pageSize=25, pageTotal=1, dataTotal=17)
2023/05/16-00:03:17 ---- [http-nio-8089-exec-8] INFO  com.love.product.service.impl.FollowServiceImpl- follows:[Follow(userId=1611899504066359297, beFollowedUserId=1613844709376036866, status=1), Follow(userId=1611899504066359297, beFollowedUserId=1654848148980322306, status=0)]
2023/05/16-00:03:17 ---- [http-nio-8089-exec-8] INFO  com.love.product.service.impl.PostsServiceImpl- 已关注的用户id:[1613844709376036866, 1654848148980322306]
2023/05/16-00:03:17 ---- [http-nio-8089-exec-8] INFO  com.love.product.service.impl.PostsServiceImpl- ResultPage(super=Result(code=200, msg=操作成功, data=[PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=社湾校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null)], refreshTokenFlag=false, refreshToken=null), currentPage=1, pageSize=15, pageTotal=2, dataTotal=17)
2023/05/16-00:03:21 ---- [http-nio-8089-exec-7] INFO  com.love.product.service.impl.FollowServiceImpl- follows:[Follow(userId=1611899504066359297, beFollowedUserId=1613844709376036866, status=1), Follow(userId=1611899504066359297, beFollowedUserId=1654848148980322306, status=0)]
2023/05/16-00:03:21 ---- [http-nio-8089-exec-7] INFO  com.love.product.service.impl.PostsServiceImpl- 已关注的用户id:[1613844709376036866, 1654848148980322306]
2023/05/16-00:03:21 ---- [http-nio-8089-exec-7] INFO  com.love.product.service.impl.PostsServiceImpl- ResultPage(super=Result(code=200, msg=操作成功, data=[PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null)], refreshTokenFlag=false, refreshToken=null), currentPage=2, pageSize=15, pageTotal=2, dataTotal=17)
2023/05/16-00:03:22 ---- [http-nio-8089-exec-9] INFO  com.love.product.service.impl.FollowServiceImpl- follows:[Follow(userId=1611899504066359297, beFollowedUserId=1613844709376036866, status=1), Follow(userId=1611899504066359297, beFollowedUserId=1654848148980322306, status=0)]
2023/05/16-00:03:22 ---- [http-nio-8089-exec-9] INFO  com.love.product.service.impl.PostsServiceImpl- 已关注的用户id:[1613844709376036866, 1654848148980322306]
2023/05/16-00:03:22 ---- [http-nio-8089-exec-9] INFO  com.love.product.service.impl.PostsServiceImpl- ResultPage(super=Result(code=200, msg=操作成功, data=[PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=官塘校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=社湾校区, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null), PostsVO(schoolName=, userInfo=null, collect=null, follow=null, like=null)], refreshTokenFlag=false, refreshToken=null), currentPage=1, pageSize=15, pageTotal=2, dataTotal=17)
2023/05/16-00:03:25 ---- [http-nio-8089-exec-5] INFO  com.love.product.service.impl.FollowServiceImpl- follows:[Follow(userId=1611899504066359297, beFollowedUserId=1613844709376036866, status=1), Follow(userId=1611899504066359297, beFollowedUserId=1654848148980322306, status=0)]
2023/05/16-00:03:25 ---- [http-nio-8089-exec-5] INFO  com.love.product.service.impl.PostsServiceImpl- 已关注的用户id:[1613844709376036866, 1654848148980322306]
2023/05/16-00:03:25 ---- [http-nio-8089-exec-5] INFO  com.love.product.service.impl.PostsServiceImpl- ResultPage(super=Result(code=200, msg=操作成功, data=[PostsVO(schoolName=官塘校区, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=true)], refreshTokenFlag=false, refreshToken=null), currentPage=1, pageSize=10, pageTotal=1, dataTotal=1)
2023/05/16-00:03:27 ---- [http-nio-8089-exec-10] INFO  com.love.product.service.impl.FollowServiceImpl- follows:[Follow(userId=1611899504066359297, beFollowedUserId=1613844709376036866, status=1), Follow(userId=1611899504066359297, beFollowedUserId=1654848148980322306, status=0)]
2023/05/16-00:03:27 ---- [http-nio-8089-exec-10] INFO  com.love.product.service.impl.PostsServiceImpl- 已关注的用户id:[1613844709376036866, 1654848148980322306]
2023/05/16-00:03:27 ---- [http-nio-8089-exec-10] INFO  com.love.product.service.impl.PostsServiceImpl- ResultPage(super=Result(code=200, msg=操作成功, data=[PostsVO(schoolName=官塘校区, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=true)], refreshTokenFlag=false, refreshToken=null), currentPage=1, pageSize=10, pageTotal=1, dataTotal=1)
2023/05/16-00:03:27 ---- [http-nio-8089-exec-4] INFO  com.love.product.service.impl.FollowServiceImpl- follows:[Follow(userId=1611899504066359297, beFollowedUserId=1613844709376036866, status=1), Follow(userId=1611899504066359297, beFollowedUserId=1654848148980322306, status=0)]
2023/05/16-00:03:27 ---- [http-nio-8089-exec-4] INFO  com.love.product.service.impl.PostsServiceImpl- 已关注的用户id:[1613844709376036866, 1654848148980322306]
2023/05/16-00:03:27 ---- [http-nio-8089-exec-4] INFO  com.love.product.service.impl.PostsServiceImpl- ResultPage(super=Result(code=200, msg=操作成功, data=[PostsVO(schoolName=官塘校区, userInfo=UserInfoVO(accessToken=null, genderText=null, followNum=null, fansNum=null), collect=null, follow=null, like=true)], refreshTokenFlag=false, refreshToken=null), currentPage=1, pageSize=10, pageTotal=1, dataTotal=1)
2023/05/16-00:03:28 ---- [http-nio-8089-exec-7] INFO  com.love.product.service.impl.FollowServiceImpl- follows:[Follow(userId=1611899504066359297, beFollowedUserId=1613844709376036866, status=1), Follow(userId=1611899504066359297, beFollowedUserId=1654848148980322306, status=0)]
2023/05/16-00:03:28 ---- [http-nio-8089-exec-7] INFO  com.love.product.service.impl.PostsServiceImpl- 已关注的用户id:[1613844709376036866, 1654848148980322306]
